78|Hearth's Warming Eve Is Here Once Again|Ponies' voices fill the night -a-Hearth's Warming Eve is here once again -a-Happy hearts so full and bright -a-Hearth's Warming Eve is here once again -a-Oh, what a sight -a-Look at the light -a-All for tonight -a-Hearth's Warming Eve is here once again -a- they're just so -a-Hearth's Warming Eve is here once again -a-Gonna make some awesome snow -a-Hearth's Warming Eve is here once again -a-The chill wind blows -a-Making a show -a-Snowflakes aglow -a-Hearth's Warming Eve is here once again -a-A day that's filled with songs to sing -a-Ding-dong, ding-dong-ding -a-Cakes and pastries we shall bring -a-Ding-dong, ding-dong-ding -a-We're so busy making merry -a-Windigos should all be wary -a-As our mighty voices carry -a-Hearth's Warming Eve is here once again -a-Decorations we shall make -a-Hearth's Warming Eve is here once again -a-Perfection you just cannot fake -a-Hearth's Warming Eve is here once again -a-Not one mistake -a-Don't let that break -a-Oh, goodness' sake! -a-Hearth's Warming Eve is here once a— -a-Happy, happy Hearth's Warming Eve -a-Happy, happy Hearth's Warming Eve -a-Hearth's Warming Eve is here once again! -a-Hearth's Warming Eve is filled with presents -a-Some take you by surprise -a-A story shared by your good friends -a-That makes your spirits rise -a-Sometimes you just let go of the past -a-Enjoy the present while it lasts -a-And really it's not that much to ask -a-With good friends by your side -a-Now it's time to celebrate -a-Hearth's Warming Eve is here once again -a-All together, feeling great -a-Hearth's Warming Eve is here once again -a-Can hardly wait -a-We'll party 'til late -a-Our favorite date -a-Hearth's Warming Eve is here once a— -a-Happy, happy Hearth's Warming Eve -a-Happy, happy Hearth's Warming Eve |6|8
79|Can I Do It On My Own|Everypony has times in their lives -a-When their hearts are filled with doubt -a-Frustration builds up inside -a-And it makes you want to shout -a-But if you just take that first step -a-The next one will appear -a-And you find you can walk, then run -a-Then fly...! -a-Into the stratosphere -a-You've got to give it your best -a-So you can pass the test -a-Give it everything that you've got -a-And we know you can win -a-You just have to begin -a-Have to give it your very best shot -a-There are times when you want to give up -a-When you think that you can't go on -a-But if you fight through with all of your might -a-You will find that you can't go wrong -a-That you could do it all along -a-Everypony has times in their lives -a-When their hearts are filled with doubt -a-But if you just give it your all -a-You'll start to work it out -a-And I know I can't give up too soon -a-Get myself in the zone -a-And I find I can walk, then run -a-Then fly...! -a-I can do it on my own -a-You can do it on your own -a-I can do it on my own |6|11
80|It's Gonna Work|Here's what I know: -a-If you want to succeed -a-You must follow the trends, that's the key -a-If you want to show -a-That you've got what it takes -a-You must be what they want you to be -a-Here's what I know: -a-Your food is so good -a-The flavor's so fancy and free -a-You just need to show -a-That unique sense of taste -a-Go on, be yourself, let them see -a-It's gonna work -a-I know it's gonna work -a-It's gonna work out just fine, trust me -a-It's gonna work -a-I swear it's gonna work -a-It's gonna work out just fine, you'll see! -a-You need to change -a-If you want to compete -a-But fear not, for I know what to do -a-I know it feels strange -a-But trust me, when we're done -a-We'll make sure that you're a hit, too -a-Don't ever change -a-Being different is good -a-Don't let what others do be your cue -a-Never rearrange -a-'Cause somepony said you should -a-Just trust your heart, it will know what to do -a-It's gonna work -a-I know it's gonna work -a-It's gonna work out just fine, trust me -a-It's gonna work -a-I swear it's gonna work -a-It's gonna work out just fine, you'll see! -a-Be unique -a-Just be the same -a-Trust your heart -a-You'll make your name -a-We'll help you every step of the way -a-Because we know what you need to do -a-And you should know it too -a-It's gonna work -a-I know it's gonna work -a-It's gonna work out just fine, trust me -a-It's gonna work -a-I swear it's gonna work |6|12
81|Derby Racers|Go, go, go! -a-Check me out, racin' the Derby -a-Check out my old-fashioned cart -a-Check me out, racing the Derby -a-In my original work of art -a-Check me out, faster than ever -a-There's nopony can catch me now -a-Let me out, I'd do it over -a-If I only knew how! -a-Giddyup, derby racers -a-Giddyup, derby racers -a-Giddyup, derby racers -a-Go, go, go! -a-My cart's the most original -a-Designed with imagination -a-My cart's the most traditional -a-Just plain, no complications -a-Look at me, I am the ace -a-Might as well give up the chase -a-Wish we could stop this race -a-Start again and do it our way -a-Giddyup, derby racers -a-Giddyup, derby racers -a-Giddyup, derby racers -a-Go, go, go! -a-Gotta get some attention -a-If I want that ribbon -a-Gotta push the limit further -a-Blow away the competition -a-Gotta coast on through -a-Just relax, we're gonna cruise it -a-Guess I don't really care -a-Since we're clearly gonna lose it -a-See, everypony's watching -a-Presentation is a glory -a-Just passed you, even faster -a-Speed is king, end of story -a-Bigger, bolder down the track -a-Love the view from the back of the pack -a-Won't stop, we're on the attack -a-Too late to take it all back! -a-Giddyup, derby racers -a-Giddyup, derby racers -a-Giddyup, derby racers |6|14
82|A Changeling Can Change|Would you say I'm a hero -a-Glorious and brave -a-If I told you something you wouldn't believe? -a-That sometimes I'm scared -a-And I can make mistakes -a-And I'm not so heroic, it seems -a-But if day can turn to night -a-And the darkness turn to light -a-Then why can't we imagine a changeling can change? -a-No two ponies are exactly the same -a-No two snowflakes ever match their design -a-And I thought I was strong -a-But I was nothing but wrong -a-When I forgot to be friendly and kind -a-But if day can turn to night -a-And the darkness turn to light -a-Then why can't we imagine a changeling can change? -a-Would you say I'm a hero -a-Glorious and brave -a-If I told you something you wouldn't believe? -a-This changeling, it seems -a-Knows the real me -a-And would stay by my side 'til the end -a-So if day can turn to night -a-And the darkness turn to light -a-Then why can't we imagine -a-Just why can't we imagine |6|16
83|Find the Purpose in Your Life|Like a racer at the starting line -a-You're chomping at the bit -a-You are here to find your purpose -a-And a place you really fit -a-And until you find your place in life -a-You're never gonna quit -a-We can help you find the purpose in your life -a-A griffon mixes lion's strength -a-With winged eagle's might -a-When I finally find my purpose -a-Then my cutie mark's in sight -a-Crusaders, I won't let you down -a-I've just begun to fight -a-You're gonna help me find the purpose in my life -a-Got a job that's just no fun? -a-Call on me, I'll get it done -a-Cauldron's stuck and needs a mix? -a-I'm the one who's got the fix -a-Help you teach pre-calculus -a-Scrub the floors, won't make a fuss -a-Clearing kelp? Just give a yelp -a-Raring to go, ready to help! -a-That's the spirit -a-You ought to see what you do best -a-Try it all, pick your fave -a-And leave behind the rest -a-I'll try anything -a-To get my cutie mark -a-Keep up with me, Crusaders -a-We're just getting our start -a-Rock your little ones to sleep -a-While hanging up the sheets -a-I can help you with your heavy load -a-Walk Granny 'cross the street -a-I'll run you 'round the bases fast -a-It's really no big feat -a-Can we help her find the purpose in her life? -a-Cheer you if you're feeling low -a-Plant your garden, make it grow -a-Write a piece for your quartet -a-Filling in on clarinet -a-Bake that cake as fast as lightning -a-She's so good at things, it's frightening -a-Cutie Mark Crusaders, -a-I think we've got a problem! -a-Build a boat -a-And sail it out across the sea -a-Need some help? -a-You know that you can count on me -a-CMCs, you're gonna help me find my purpose -a-The purpose in my life! |6|19
84|Best Friends Until the End of Time|Friendship used to make me so queasy, queasy -a-But you made it all so easy, easy -a-Now I don't have to say what I'm thinking -a-You already know without even blinking -a-You girls are the apple of my eye -a-The race that doesn't end in a tie -a-You are the funnel cake at my fair -a-The warm hug of a fuzzy bear -a-Best friends until the end of time -a-We'll have each other's backs -a-And let our true selves shine -a-And that's because everything we need is all right here -a-When we're with our team -a-I simply can't imagine there'd be a day -a-Where I wouldn't want to be walking your way -a-Whatever new problems there may be, may be -a-Our friendship is always the door with a key -a-You are the jewels in my friendship crown -a-The sparks that make my world go 'round -a-We bring the best out, that's our goal -a-There's no telling how far we'll go -a-Best friends until the end of time -a-We'll have each other's backs -a-And let our true selves shine -a-And that's because everything we need is all right here |7|2
85|Battle for Sugar Belle|We'll take a walk down by the river -a-Watch the sunset from the field -a-We'll plant the seeds of love together -a-And water 'em right for a really good yield -a-Sugar Belle, sweet as pie -a-You're the apple of my eye -a-A cherry blossom in a field of rye -a-And when the heifer's milked and fed -a-And the pigs are in the sty -a-Won't you be there by my side? -a-Oh, oh -a-Oh, ah-oh -a-When you appeared before me -a-My heart stopped beating -a-Stars crossed the sky -a-To come see what I was seeing -a-You were the one -a-That made me believe I could fly -a-Whoa, whoa, whoa -a-Birds could not sing -a-A song that's as beautiful -a-I'd do anything -a-That's irrefutable -a-'Cause you are the sun -a-Painting my heart in the sky  -a-Sugar, Sugar Belle, whoa-oh -a-When will you tell me that you feel the same? -a-Like an angel on a candy cane -a-Or the sunlight shining through a drain -a-Sugar Belle, when I look in your eyes -a-I see the color blue -a-And it reminds me of the sky above -a-Uh, which is also... blue -a-Hey, hey, hey, yeah -a-Be my sugarplum -a-I will be your watermelon -a-Every time you smile -a-I can feel my heart a-swellin' -a-Blood is rushing from my head to my hooves, yeah -a-I start movin' when I'm feeling that groove, yeah -a-I've been writin' this song for you -a-Searchin' for the perfect rhyme -a-For the words I wanna say -a- Be mine -a- Every day I see you -a-I know you could be the one for me -a-Feel my heart a-beating like -a-The rain upon a bumblebee -a-Don't you see that I could, ah oh, ah oh -a-Whenever you are near me, I'm so... ah-oh -a-Sugar Belle! -a-Roses are red and violets are blue! -a-Sugar, Sugar! -a-My love is burning hot like a cheese fondue! -a-Sugar Belle! -a-Sugar Belle! -a-Sugar Belle! -a-Sugar Belle! -a-Sugar Belle! -a-Sugar Belle! |7|8
86|You're In My Head Like a Catchy Song|We're far apart in every way -a-But you're the best part of my day -a-And sure as I breathe the air -a-I know we are the perfect pair -a-On a prickly path that goes on for miles -a-But it's worth it just to see you smile -a-And I cannot be pulled apart -a-From the hold you have on my heart -a-And even if the world tells us it's wrong -a-You're in my head like a catchy song -a-The seasons change and leaves may fall -a-But I'll be with you through them all -a-And rain or shine, you'll always be mine -a-On a prickly path that goes on for miles -a-You're the only one who makes it all worthwhile -a-And you should not blame me, too |7|13
87|Flawless|I never claimed to be perfect -a-My mistakes are all written in ink -a-None of us claimed to be perfect -a-And it's sad if that's what you all think -a-Our flaws helped to make us special -a-They bond us and keep us strong -a-Our flaws are what brought us together -a-So stop actin' like somethin's wrong -a-We're not flawless -a-We're a work in progress -a-We've got dents and we've got quirks -a-But it's our flaws that make us work -a-Yeah, we're not flawless -a-We're a work in progress -a-So tell me what flaws you got, too -a-'Cause I still like what's flawed about you -a-They say I'm a big shot -a-That my ego's the size of a whale -a-My confidence comes off as cocky -a-But it gives me the courage to fail -a-Sure, I can be a drama queen -a-A bit stuck-up, it's true -a-And I can be too eager to please -a-There's such thing as bein' too honest, too, 'cause -a-We're not flawless -a-We're a work in progress -a-We've got dents and we've got quirks -a-But it's our flaws that make us work -a-Yeah, we're not flawless -a-We're a work in progress -a-So tell me what flaws you got, too -a-'Cause I still like what's flawed about you -a-Ponies think I'm all bubbles and laughter -a-That I don't seem sincere -a-I might joke around a little too much -a-But I'm just so happy you're here -a-It took me a while to be confident -a-To really come out of my shell -a-But nopony has to be perfect -a-By now, don't you know us so well? Because, yeah -a-We're not flawless -a-We're a work in progress -a-We've got dents and we've got quirks -a-But it's our flaws that make us work -a-Yeah, we're not flawless |7|14
88|Blank Flanks Forever|"Cutie marks are great," they say -a-Pfft, yeah, right! -a-They make you special in your way -a-But that special mark that's just for you -a-Will erase the stuff you liiiiiiike... to do -a-So you're good at charming snakes -a-Too bad! -a-Or you bake delicious cakes -a-Oh, well! -a-Maybe there are lots of things -a-That you like to do -a-Well, your options get pretty stark -a-Once you got that cutie mark -a-Blank flanks are better -a-Nopony to tell you who you have to be -a-Blank flanks are better -a-Keep your spirit soarin' free -a-So listen up 'cause I ain't lyin' -a-Don't need no mark, so why keep tryin'? -a-If you like just bein' you -a-Then keepin' that blank flank blank -a-Is the thiiiiiiiing to do -a-Blank flanks -a-Blank flanks -a-Blank flanks -a-Blank flanks -a-You say there's nothin' you can do? -a-A blank flank is the way for you -a-It's no work to just be who you are -a-No hunt to be some cutie star -a-You're perfect just being you -a-Don't bother with what you cannot do -a-Blank flanks! -a-...are better -a-Nopony to tell you who you have to be -a-Blank flanks! -a-...are better -a-Keep your spirit soarin' free -a-So listen up 'cause I ain't lyin' -a-Don't need no mark... -a-...so why keep tryin'? -a-If you like just bein' you -a-Then keepin' that blank flank blank -a-Is the thiiiiiiiiiing to do! -a-Blank flanks forever! -a-Blank flanks forever and ever! -a-Blank flanks forever! -a-Blank flanks forever and ever! -a-Blank flanks forever! -a-Blank flanks forever and ever! |7|21
89|School of Friendship|The School of Friendship, first day of class -a-Will we fail or will we pass? -a-Students come from far and wide -a-Brand-new friends here by our side -a-Take a breath, look around, it's amazing -a-I can't believe that it's real -a-Students galore, new ideas to explore -a-Can't contain the excitement I feel -a-Can't mess up, can't afford a mistake now -a-Think "success", keep it firmly in sight -a-Make sure to do things by the book -a-Make sure to do it all right -a-The School of Friendship, must get to class -a-Will we fail or will we pass? -a-Students learning from the best -a-Taking notes to pass the test -a-Wait, hold on! Not like that! Just a second! -a-I'm not sure if that method's approved -a-Let me take a look – yup, right here in the book -a-Come on! We just got in the groove! -a-Can't mess up, can't afford a mistake now -a-We are shaping young minds to ignite -a-Do it like it says in the book -a-Now make sure you're doing it right -a-There's not an equation on how to have fun -a-The students look bored now – oh, what have I done? -a-Can't teach bein' honest, not sure what to do -a-I'm quite certain I'm lost -a-None of us has a clue! -a-School of Friendship, another class -a-Wish it were more of a blast -a-Thought this school would be more fun -a-Can't wait for our classes to be done -a-School of Friendship -a-Can't mess up, can't afford a mistake now -a-No way to have fun -a-Oh, what have I done? -a-Bored with this class -a-Think "success", keep it firmly in sight -a-Wish that we could leave en masse! -a-We don't have a clue -a-Listen to this one request -a-Make things fun, we're really stressed -a-Make sure to do things by the book now |8|1
90|Friendship Always Wins|This brand new school of friendship -a-Is home to everyone -a-We're learning how to trust -a-We're here to all have fun -a-With friendship ties that bind us -a-Tighter than the strongest bonds -a-We're hoof-in-hoof -a-In hand in hoof in wing or even claw -a-There's a griffon in the garden -a-Hippogriffs hang in the hall -a-And the door will be open -a-To all creatures great and small -a-And a yak or two or three -a-Sing in perfect harmony -a-That might have been a changeling -a-But it kind of looks like me -a-This school of friendship is for all of us -a-A place where we belong -a-Where we all learn to share and trust -a-The only rule here is to find your way -a-And friendship always wins at the end of the day -a-Some things you just can't teach with books -a-Some things you only know -a-So trust your heart and let us lead -a-And your friendship's sure to grow -a-And once we master kindness -a-We will spread it 'cross this land -a-And give the gift that's ours to share -a-So others understand -a-This school of friendship is for all of us -a-A place where we belong -a-Where we all learn to share and trust -a-The only rule here is to find your way |8|2
91|Your Heart Is in Two Places|Your heart is in two places, you can only live in one -a-You're torn between the hilltops and the tide -a-Thank goodness that the Cutie Mark Crusaders have begun -a-To give you hope and help you to decide -a-These hills, they call to you, they say "Harmonizing Heights" -a-This is your home, simple and serene -a-The sun-dappled leaves or a mountain terrace -a-You can see twenty-three different shades of green -a-To dare to compare anywhere to there -a-Is unfair and just plain wrong -a-Colt or mare or you wear feathers, fins, or hair -a-This is where you belong -a-Build your nest here on Harmonizing Heights -a-Live it up here in Seaquestria -a-Nothing compares to Harmonizing Heights -a-The eagles are regal -a-But the schools are cooler -a-Their claws are so awesome -a-With their sweet maneuvers -a-Star wishes every night -a-Starfish by eel light -a-Better -a-Wetter -a-Shinier -a-Brinier -a-Seaquestria! -a-Harmonizing Heights! -a-Seaquestria! -a-Harmonizing Heights! -a-That's it! This is the end! |8|6
92|Friendship U|If you're alone and you can't make friends -a-We understand your plight -a-Until now, there was just one way -a-Your friendships could take flight -a-There is a school real far away -a-That'll teach you what to know -a-But if you live here, you couldn't stay -a-You'd learn you have to go-o-o-o -a-Now, there is an alternative to all of that adversity -a-Not just a school, I'll have you know -a-But a whole university -a-At Friendship U, our aim is true -a-In a city, not some backwater -a-You'll learn the things you need to know -a-At our new alma mater -a-As you can see, we're a success -a-By any kind of stat -a-That may be so, for all I know -a-But I still smell a rat -a-Everypony, lookie here -a-That other school's headmare -a-Her presence is a testament -a-To the mutual respect... -a-...we sha -a-a-are -a-It really is the final piece -a-To make our work complete -a-To have the Friendship Princess -a-Bless our school is such a treat -a-At Friendship U, we teach to you  -a-All of our friendship knowledge -a-You'll learn it all in half the time -a-At the one and only friendship college -a-The lessons that we teach have been -a-Reviewed and checked and edited -a-Which might explain why our new school's -a-About to be accredited -a-At Friendship U, oh, yes, it's true -a-Even the Princess of Friendship agrees -a-The only place in Equestria -a-To give out friendship degrees -a-Yeah! -a-Friendship U! -a-Friendship U! -a-Friendship U! -a-Friendship U! -a-Friendship U! -a-Friendship U! -a-It's the only university of Friendship U! |8|16
93|We're Friendship Bound|We're off on the road to friendship -a-Our ride might be tiny and small -a-But road trips are a great way, we've been told, to get along -a-I'm glad we're sticking to it, we've already got a song -a-We're off on the road to friendship -a-Side by side, just like peas in a pod -a-Our bond of friendship is stronger than this tour's demands -a-We're so tight, we can't move around -a-I guess we're stuck together 'cause we're friendship bound -a-We're off on the road to friendship -a-We've each got the other to blame -a-Any trip can be exhausting if you make a fuss -a-But we get on so well that's there no way that could be us -a-We're off on the road to friendship -a-And there's nowhere that we'd rather be -a-In summer, winter, spring, and fall, we're friends throughout the year -a-For untold seasons yet to come, our friendship will be here -a-We're so tight, we can't move around -a-We're friendship boooooound |8|19
94|A Kirin Tale|La, la-la-la, la-la -a-La-la-la, la-la-la -a-The Kirin used to speak and sing -a-We weren't always quiet -a-We told stories and funny jokes -a-My stand-up was a riot -a-But then one day, a fight broke out -a-And hurtful words were said -a-Flaring tempers were inflamed -a-Destruction quickly spread -a-And flaming bred from head to head -a-It even burnt our... bread -a-Sorry, I forgot how much I love rhyming. Where was I? Oh, right! -a-My happy village lay in ruins -a-Relationships got worse -a-Spoiler alert: we quickly learned -a-That words could be a curse -a-"No more talking," yelled our leader -a-The last thing said aloud -a-Into the Stream of Silence -a-We stepped as a crowd -a-The water cooled emotions -a-And peace was soon restored -a-But with no way to speak my thoughts -a-I got super... bored -a-Seriously, there's only so long that Sudoku can keep you entertained! -a-'Cause rainbows won't light up the sky -a-Unless you let it rain -a-And shiny apples sometimes come with worms -a-No, you can't give up your laughter -a-'Cause you're scared of a little pain -a-It's a lesson that the Kirin never learned -a-I was stuck in silent prison -a-With the voices in my head -a-'Til I tripped over my salvation -a-In a helpful flowerbed -a-I found a cure to clear my pipes -a-And I became quite chatty -a-With years and years of stored-up words -a-I drove my village batty -a-They didn't like my jokes and songs -a-And daily dose of news -a-The plays I wrote, the speeches spoke -a-Variety revues -a-Or the story about the Kirin who hid below an opera stage -a-And fell in love with this opera singer, and he wore a freaky half-mask thing, and he played the organ a lot and got all broody 'cause the singer was in love with another dude, so he took her away on this underground gondola. I mean, who doesn't love musical theater?! -a-The village leader made it clear -a-I had to make my choice -a-I could stay and live with them -a-Or I could keep my voice -a-So I came here, but left the couch alone -a-They're hard to move -a-With just the view for company -a-Until ya heard me groove -a-Take it away, boys! -a-'Cause rainbows won't light up the sky -a-Unless you let it rain -a-And candles just won't glow until they're burned -a-No, you can't give up your laughter -a-'Cause you're scared of a little pain -a-It's a lesson that my village never learned -a-No matter how hard I schooled them -a-Fear of hurt is still what ruled them -a-Sometimes you gotta let it raaaaaaaain! -a-Yeah, sometimes you've gotta let it rain -a-'Cause rainbows won't light up the sky  -a-Unless you let it rain  -a-And candles just won't glow until they're burned  -a-No, you can't give up your laughter  -a-'Cause you're scared of a little pain  -a-It's a lesson that my village never learned -a-Oh, yes, 'cause rainbows won't light up the sky  -a-Unless you let it... |8|23
95|Just Can't Be a Dragon Here|You can't be a dragon here -a-Look at these books up on the wall -a-This treasure pile's not right, I fear -a-Trust me, I got you covered here. You see all this soft pony stuff you're surrounded with? This has got to be the first thing to go. -a-Nothin' 'bout this place says "dragon den", there's too much fluff -a-All these fancy robes, toss in a pile -a-Take those goblets, dishes, is that gold? Still not enough! -a-De-ponifying might just take a while -a-Sure, this place is grandiose -a-But to a dragon, it's just gross -a-Time we make the lot all disappear -a-Reality you need a dose -a-To all these ponies, you're too close -a-You just can't be a dragon here -a-Good job, my boy! But this is still just the beginning! -a-Each and every dragon has a swagger all his own -a-Watch and I'll show you what I mean -a-You can't move like this with so much stuff to weigh you down -a-A dragon always keeps it lean -a-Lose this! This! Ooh, this is nice! -a-Your life is soft, your scales are coiffed -a-These pillows, beds, and sheets are washed -a-A delight, but it's just not right what's underneath -a-Every dragon must be free -a-Look at you, then look at me -a-Since when do dragons brush their teeth? -a-Ha! Please! -a-Sure, this place is grandiose -a-But to a dragon, it's just gross -a-Time we make the lot all disappear -a-Just grab it all and give to me -a-After that, then you'll be free |8|24
96|The Place Where We Belong|We celebrate our friendship -a-We celebrate the tree -a-The memories inside us -a-We'll build for all to see -a-The tree brought us together -a-And even though it's gone -a-Our monument of friendship -a-Can make the gift live on -a-A piece from me, a piece from you -a-We'll use the tree and we'll make do -a-If things don't fit, there's lots of glue -a-Friends don't quit in the end -a-And together, we'll see this through -a-It's hard to say farewell -a-To something you hold dear -a-But goodbye isn't forever -a-As long as we are here -a-The tree is in our memory  -a-Its roots have grown deep in our hearts -a-Its branches raise our spirits, together we're all bound -a-Forever it stands, lost but now it's found -a-So lift a beam and build it strong -a-Work as a team, it won't take long -a-Hey, Silverstream, I think that's wrong -a-We'll live the dream and sing our song -a-And make the tree something all can see |9|3
97|Fit Right In|The more you know how things are done -a-The more confident you'll be -a-There's more to a dance than just having fun -a-And there's no better teacher than me -a-Rarity! -a-Right in! -a-No need to wait another day -a-To be part of our smart soiree -a-The perfect dress -a-A color all the rage, but still unique -a-Now loose the braids -a-Try a style more fantastique -a-Here's what we'll do: -a-A horn-icure and a de-frizz -a-We'll dry shampoo this -a-Whatever yak part this is -a-Too curly, too blue -a-Too retro, too new -a-Too Twilight, too furry -a-We'll find one, don't you worry -a-Choose what you want to be and be it -a-Picture you to see and see it -a-I'm the mare to guarantee it -a-You'll fit right in -a-My plan, my grand design -a-Your friends will thrill to find -a-A new you that's too divine -a-Yeah, you're gonna— -a-Yona gonna— -a-Fit right in -a-Right in -a-Listen to me when I say -a-Once you learn the pony way -a-You'll/I'll start to fit right in -a-Right in -a-Yak not waste another day -a-To be part of your pony... -a-Waaaaayyyyy -a-Yak not waste another day to -a-Fit... right... in! -a-You've mastered so many pony ways -a-And grown a lot in the past few days -a-You've shown a turn that has earned our praise -a-And now I fit right... -a-...in |9|7
98|Better Way to Be Bad|I think I know a way that we can grow -a-Time to try something new, something better -a-No more solo, trust is the way to go -a-And all we need to do is work together -a-It's time to try a better way to be bad -a-Do we really need a better way to be bad? -a-United as one -a-Teamwork? Please, what a fad -a-Combine all our strength, we'll go to any length -a-Once we have a better way to be bad -a-Let's go begin, this time we're gonna win -a- say -a-I know you're in, I think I see a grin -a-For all this pain and torture, I swear you'll pay -a-This time, we've got a better way to be bad -a-Sounds like a long shot, this "better way" to be bad -a-United as one, we'll make those ponies so sad -a-If we say "okay", would you just go away? -a-Once we have a better way to be bad -a-We want to break their friendship -a-We want to make them weak -a-You want revenge on Starlight -a-You want that huge physique -a-So let's increase our chances -a-By working as a team -a-To crush our enemies to dust -a-And laugh as they all scream! -a-I think I see a better way to be bad -a-Just put me in charge, make me queen, you'll be glad -a-No! Listen to me, I'm the best of us three -a-Then you'll see a better way to be bad -a-You shall do as I command, I will rule this triad! -a- song! -a-Sorry, not any longer! -a-A better way to be bad -a-Now you're making me mad -a-Won't the ponies be sad? -a-That would make me so glad |9|8
99|Lotta Little Things|There's a lotta little things you gotta do in this world -a-There's a lotta little things you gotta try -a-Just a pack of punchy plunges other ponies all take -a-That have princess-pony-passed us right by -a-Nopony knows you like your little sister -a-Nopony is a better confidante -a-Nopony is truer than the one you are -a-Nopony else here I could want -a-You can't saunter on a sojourn hid behind castle walls -a-You can't throw a throne down on the beach -a-So we're gonna be absconding -a-To a little vagabonding -a-And this bucket list is gonna be a peach -a-Nopony knows you like your older sister -a-Nopony is a better confidante -a-Nopony is truer than the one you are -a-Nopony else here I could want -a-There's a lotta little things you gotta try in this world -a-There's a lotta little things you gotta see -a-But just reading by a river and resting our hooves -a-Would practically be perfect for me -a-Nopony knows you like your sister -a-Nopony is a better confidante -a-Nopony is truer than the one you are -a-Nopony else here I could want -a-You can't venture on adventures if you're taking a nap -a-You can't check things off your checklist while you sleep -a-So let's take another hill -a-Sometimes you can be a pill -a-And why's the way ahead always so steep? -a-There's a lotta little things you gotta do in this world -a-There's a lotta little things you ought to view -a-And our little lotta list may be a little bit long -a- And might take a lotta bother to do -a-But I'm sure it gets better later on -a-And after darkest night's a new dawn -a-It's my turn to do the choosing -a-After river rapid cruising |9|13
100|The Last Laugh|So you're saying it's a mix-up -a-Of the sounds that I just made -a-That coaxed the snicker from your throat -a-In a delicate cascade? -a-If I did it one more time -a-If I reproduced that feat -a-Mixed up some letters here and there -a-You'd "lelly-baugh" tout suite? -a-Then that's all I need to do -a-That's who I need to be -a-I thought I needed laughter -a-But it has to come from me -a-Squirting flowers and knobby knees -a-Rubber chickens my expertise -a-If you want laughter, then stick with Cheese -a-I suppose now I should amp things up -a-To get the thing I'm after -a-Move whole syll-AB-les around -a-And change em-PHA-sis to get laughter  -a-Can't stop now, I'm on a roll -a-I've almost got it back -a-Bright folks like you aren't subject to -a-My play-on-words attack! -a-With something else, I'll have to play -a-To get me where I'm going -a-To get the laughter flowing -a-And it's what I need to do -a-It's who I need to be -a-I thought I needed laughter -a-But it has to come from me -a-Follow right behind, if you please -a-Walk this way and I guarantee -a-If you want laughter, then stick with Cheese -a-Accordion solo! -a-And now my biggest test -a-The hardest fish to fry -a-Ooh-ooh-ooh-ooh -a-A mind so analytical -a-A sense of humor dry  -a-So dry! -a-To make you laugh would prove to me -a-That this experiment's done -a-Ooh-ooh-ooh-ooh -a-Something ridiculous and not too smart -a-Something like a pun -a-Hey, Sans! How did the laughing bird's eggs hatch? They cracked up! -a-Then that's all I need to do -a-That's all I need to see -a-I thought I needed laughter -a-But it had to come from me -a-Squirting flowers and knobby knees -a-Rubber chickens and Dungarees |9|14
101|Being Big is All It Takes|Woke up this morning feeling tired and small -a-But look at us now - we must be ninety feet tall -a-Don't have to worry 'bout making mistakes -a-Because being big is all it takes -a-A tiny twist of fate brought on this big change -a-Give me room, gotta zoom, I've got plans to arrange -a-Can do what I want, be it run, trot, or traipse -a-'Cause being big is all it takes -a-Being big isn't just a size -a-At bedtime we don't even have to close our eyes -a-We're in control now, for goodness' sake -a-'Cause being big is all it takes -a-Leaving behind the little pony you've known -a-Stepping out, growing up, making moves of my own -a-You can't tell me no, there's no place I can't go -a-Mountains, cities, jungles, or lakes -a-'Cause being big is all it takes -a-Being big isn't just a size -a-We'll tell you our opinion 'cause we're oh, so wise -a-We're in control now, for goodness' sake -a-'Cause being big is all it takes -a-I can eat all the snacks 'cause that's for me to decide -a-We know how it all works, even what we ain't tried -a-Facts don't matter now 'cause it's not what we know -a-We can win any argument with... -a-"Because I say so!" -a-Can't stop us now, don't try to stand in our way -a-We're awake, gonna take all we can from today -a-Once we had to listen, now you'll hear what we say -a-Everything is always okay -a-'Cause being big is all it taaaaaakes |9|22
102|The Magic of Friendship Grows|When I started out, I was unsure -a-I thought I knew all that I needed, didn't know what to expect -a-But when my walls came down, I saw the truth -a-All along something was missing -a-And I think you'll see it, too -a-This is where the magic happens -a-This is where the magic lives -a-Our friendships weave together stronger -a-The bonds grow deeper, lasting longer -a-And the greatest spell you'll know -a-Is how the Magic of Friendship grows -a-And no matter how much time goes by -a-The party will still be here with some fun new games to try -a-Big adventure's waiting obviously -a-Long as we're still here together -a-We'll be flying happily -a-This is where the magic happens  -a-This is where the magic lives  -a-Our friendships weave together stronger -a-The bonds grow deeper, lasting longer -a-And the greatest spell there is -a-What the Magic of Friendship gives -a-And it's somethin' true to pass on down -a-To generations yet to come -a-And we'll never stop believing in -a-The generosity of the friendships we've won -a-And because the love that I feel -a-For every single living creature is something that is real -a-Friendship happens so naturally -a-Oh, and how I used to wonder -a-What friendship could be! -a-This is where the magic happens  -a-This is where the magic lives  -a-Our friendships weave together stronger -a-The bonds grow deeper, lasting longer -a-And the greatest spell you'll know  -a-Is how the Magic of Friendship grows |9|26
